Format Version,1.23,Take Name,Take 2022-04-30 06.26.59 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-04-30 06.27.00.204 PM,Capture Start Frame,610622,Total Frames in Take,6146,Total Exported Frames,6146,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,SensorHead:Marker1,SensorHead:Marker1,SensorHead:Marker1,SensorHead:Marker2,SensorHead:Marker2,SensorHead:Marker2,SensorHead:Marker3,SensorHead:Marker3,SensorHead:Marker3,SensorHead:Marker4,SensorHead:Marker4,SensorHead:Marker4
,ID,"829C779C8DD11ECB1695D6E8D90CCB9","829C779C8DD11ECB1695D6E8D90CCB9","829C779C8DD11ECB1695D6E8D90CCB9","829C77AC8DD11ECB1695D6E8D90CCB9","829C77AC8DD11ECB1695D6E8D90CCB9","829C77AC8DD11ECB1695D6E8D90CCB9","829C778C8DD11ECB1695D6E8D90CCB9","829C778C8DD11ECB1695D6E8D90CCB9","829C778C8DD11ECB1695D6E8D90CCB9","829C777C8DD11ECB1695D6E8D90CCB9","829C777C8DD11ECB1695D6E8D90CCB9","829C777C8DD11ECB1695D6E8D90CCB9"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
26,0.216000,-1144.503906,1012.485291,615.161072,-1105.051880,1006.998047,688.400940,-1037.640137,1002.087097,684.701477,-1047.996948,1006.219849,561.101990
27,0.225000,-1144.510498,1012.475037,615.156616,-1105.059326,1006.994507,688.410278,-1037.630737,1002.087585,684.696716,-1048.003174,1006.216858,561.095093
28,0.233000,-1144.541992,1012.477051,615.156372,-1105.051270,1006.987305,688.422546,-1037.645630,1002.086304,684.701782,-1047.996338,1006.212585,561.098083
29,0.241000,-1144.542114,1012.452454,615.142029,-1105.045044,1006.981873,688.429871,-1037.610596,1002.059692,684.717041,-1048.003784,1006.193542,561.102539
30,0.250000,-1144.498047,1012.454407,615.158142,-1105.032104,1006.943481,688.429138,-1037.627930,1002.036926,684.713806,-1047.975464,1006.172668,561.114075
31,0.258000,-1144.494873,1012.468323,615.176819,-1105.033691,1006.935120,688.435547,-1037.599243,1002.030273,684.713135,-1047.981567,1006.184204,561.100586
32,0.266000,-1144.466919,1012.464539,615.194336,-1105.023560,1006.948730,688.452393,-1037.610962,1002.038818,684.717346,-1047.974976,1006.183167,561.120117
33,0.275000,-1144.484497,1012.468323,615.193054,-1105.019043,1006.966248,688.450500,-1037.618896,1002.044556,684.717590,-1047.981323,1006.201050,561.113281
34,0.283000,-1144.480591,1012.475830,615.173096,-1105.024048,1006.964783,688.443848,-1037.613892,1002.061951,684.711792,-1047.990234,1006.193970,561.107422
35,0.291000,-1144.489014,1012.496460,615.181580,-1105.037476,1006.984802,688.429626,-1037.629639,1002.070312,684.703796,-1047.995117,1006.215332,561.085999
36,0.300000,-1144.504883,1012.505310,615.166382,-1105.054321,1006.992554,688.412415,-1037.633789,1002.088928,684.698486,-1048.035889,1006.203552,561.061035
37,0.308000,-1144.512939,1012.499207,615.166321,-1105.061035,1006.995300,688.396301,-1037.642822,1002.100342,684.701294,-1047.992310,1006.226440,561.089783
38,0.316000,-1144.531982,1012.495056,615.158447,-1105.068970,1006.996399,688.391785,-1037.640991,1002.108215,684.687073,-1048.017578,1006.207336,561.067688
39,0.325000,-1144.513306,1012.496216,615.162048,-1105.062378,1006.992554,688.394836,-1037.635010,1002.084106,684.691956,-1047.999756,1006.223328,561.088684
40,0.333000,-1144.526733,1012.472290,615.143372,-1105.058838,1006.980652,688.413086,-1037.611084,1002.070435,684.710632,-1047.993164,1006.212952,561.101929
41,0.341000,-1144.518799,1012.483093,615.161926,-1105.046509,1006.972290,688.429565,-1037.621704,1002.064697,684.705322,-1047.994019,1006.201599,561.104797
42,0.350000,-1144.494507,1012.475464,615.182617,-1105.025146,1006.974548,688.449585,-1037.630005,1002.055054,684.713623,-1047.996216,1006.202454,561.134094
43,0.358000,-1144.482178,1012.473816,615.194702,-1105.011841,1006.969788,688.457520,-1037.601929,1002.047668,684.719116,-1047.990845,1006.186035,561.123291
44,0.366000,-1144.503296,1012.477783,615.187866,-1105.007324,1006.969360,688.465515,-1037.617798,1002.037292,684.724731,-1047.997192,1006.184082,561.116028
45,0.375000,-1144.526123,1012.449524,615.164673,-1105.010498,1006.974915,688.452881,-1037.618042,1002.056946,684.712952,-1047.997437,1006.187317,561.098511
46,0.383000,-1144.505615,1012.474426,615.163452,-1105.023071,1006.975525,688.444397,-1037.625366,1002.062439,684.708679,-1048.002319,1006.205078,561.093018
47,0.391000,-1144.511841,1012.491089,615.159485,-1105.038086,1006.981995,688.428528,-1037.624390,1002.078918,684.701538,-1047.990356,1006.218079,561.090454
48,0.400000,-1144.513428,1012.502197,615.152222,-1105.062256,1006.995789,688.401428,-1037.635620,1002.104980,684.701172,-1048.001587,1006.209351,561.098267
49,0.408000,-1144.524658,1012.499573,615.160828,-1105.065308,1006.999146,688.402161,-1037.627808,1002.104309,684.700745,-1047.997559,1006.236572,561.093201
50,0.416000,-1144.513306,1012.509216,615.148682,-1105.063477,1007.000061,688.402344,-1037.652100,1002.104736,684.699158,-1048.001221,1006.233215,561.088501
51,0.425000,-1144.526611,1012.488464,615.144897,-1105.067627,1007.021545,688.414246,-1037.644775,1002.096863,684.688599,-1048.010620,1006.217834,561.078064
52,0.433000,-1144.494873,1012.497437,615.148865,-1105.043579,1006.984741,688.415405,-1037.616089,1002.076416,684.703125,-1048.001099,1006.211304,561.094604
53,0.441000,-1144.501709,1012.505310,615.178955,-1105.036987,1006.992126,688.430054,-1037.622437,1002.066589,684.713318,-1047.999390,1006.187927,561.098511
54,0.450000,-1144.529419,1012.479553,615.163818,-1105.026123,1006.972656,688.442810,-1037.620361,1002.054199,684.702087,-1047.996582,1006.198669,561.118042
55,0.458000,-1144.490479,1012.467041,615.172363,-1105.022217,1006.967529,688.447388,-1037.613647,1002.054321,684.694275,-1047.991455,1006.184814,561.105896
56,0.466000,-1144.461670,1012.461670,615.189148,-1105.023193,1006.959290,688.442566,-1037.611694,1002.043457,684.706360,-1047.987427,1006.187439,561.108582
57,0.475000,-1144.481079,1012.469788,615.184814,-1105.026611,1006.968262,688.437317,-1037.625610,1002.049683,684.704346,-1047.980469,1006.188843,561.106384
