Format Version,1.23,Take Name,Take 2022-05-04 11.31.14 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-05-04 11.31.14.559 AM,Capture Start Frame,222574,Total Frames in Take,6573,Total Exported Frames,6573,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,SensorHead:Marker1,SensorHead:Marker1,SensorHead:Marker1,SensorHead:Marker2,SensorHead:Marker2,SensorHead:Marker2,SensorHead:Marker3,SensorHead:Marker3,SensorHead:Marker3,SensorHead:Marker4,SensorHead:Marker4,SensorHead:Marker4,Unlabeled 1021,Unlabeled 1021,Unlabeled 1021
,ID,"9D0D78E8CBC711ECB1695D6E8D90CDB9","9D0D78E8CBC711ECB1695D6E8D90CDB9","9D0D78E8CBC711ECB1695D6E8D90CDB9","9D0D78E7CBC711ECB1695D6E8D90CDB9","9D0D78E7CBC711ECB1695D6E8D90CDB9","9D0D78E7CBC711ECB1695D6E8D90CDB9","9D0D78E6CBC711ECB1695D6E8D90CDB9","9D0D78E6CBC711ECB1695D6E8D90CDB9","9D0D78E6CBC711ECB1695D6E8D90CDB9","9D0D78E5CBC711ECB1695D6E8D90CDB9","9D0D78E5CBC711ECB1695D6E8D90CDB9","9D0D78E5CBC711ECB1695D6E8D90CDB9","2948CDDB6ACBC311EC","2948CDDB6ACBC311EC","2948CDDB6ACBC311EC"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
49,0.408000,1858.617554,987.057129,-730.249146,1857.564697,983.451355,-814.517517,1795.828369,978.890137,-840.184448,1747.934082,981.702515,-725.456726,,,
50,0.416000,1858.610962,987.056946,-730.248596,1857.563721,983.459045,-814.514282,1795.831421,978.876282,-840.134338,1747.934692,981.692810,-725.429810,,,
51,0.425000,1858.611572,987.052856,-730.246887,1857.572754,983.432617,-814.513306,1795.819092,978.863953,-840.157837,1747.945312,981.707336,-725.442139,,,
52,0.433000,1858.592163,987.054810,-730.239502,1857.555420,983.434204,-814.530701,1795.820801,978.868896,-840.177795,1747.948120,981.692017,-725.479736,,,
53,0.441000,1858.607056,987.039307,-730.243958,1857.558105,983.425171,-814.534241,1795.830078,978.875671,-840.217773,1747.937378,981.667847,-725.480347,,,
54,0.450000,1858.603760,987.027832,-730.236145,1857.548218,983.416687,-814.537964,1795.818726,978.794250,-840.128662,1747.935913,981.679443,-725.468323,,,
55,0.458000,1858.616821,987.021729,-730.237793,1857.556152,983.401489,-814.528748,1795.825684,978.810730,-840.133118,1747.943970,981.670898,-725.431335,,,
56,0.466000,1858.606079,987.015564,-730.232544,1857.552002,983.412415,-814.523071,1795.817139,978.828430,-840.185730,1747.935669,981.676819,-725.450439,,,
57,0.475000,1858.598267,987.021545,-730.220703,1857.552246,983.424011,-814.537781,1795.820801,978.844727,-840.177124,1747.941040,981.662476,-725.440369,,,
58,0.483000,1858.599609,987.022400,-730.210815,1857.548340,983.420959,-814.503052,1795.816772,978.840210,-840.157898,1747.913330,981.686340,-725.433777,,,
59,0.491000,1858.609131,987.030945,-730.197388,1857.557251,983.442200,-814.535400,1795.817383,978.862488,-840.172180,1747.927368,981.695190,-725.481689,,,
60,0.500000,1858.622437,987.050903,-730.190308,1857.553589,983.447388,-814.542114,1795.819702,978.880005,-840.172363,1747.920776,981.695312,-725.431091,,,
61,0.508000,1858.601440,987.041077,-730.187073,1857.555176,983.461304,-814.519958,1795.834229,978.900330,-840.199341,1747.947144,981.680908,-725.435608,,,
62,0.516000,1858.625977,987.042908,-730.178894,1857.549805,983.466309,-814.515076,1795.827148,978.880371,-840.153076,1747.932007,981.708923,-725.433655,,,
63,0.525000,1858.607178,987.033447,-730.180542,1857.571655,983.438782,-814.500488,1795.831299,978.853577,-840.150696,1747.939819,981.709717,-725.430603,,,
64,0.533000,1858.604980,987.027283,-730.182495,1857.561279,983.436646,-814.517090,1795.814575,978.839172,-840.173096,1747.936768,981.699951,-725.439636,,,
65,0.541000,1858.616577,987.017822,-730.189880,1857.564697,983.401672,-814.496643,1795.832275,978.874451,-840.216614,1747.958862,981.678894,-725.462219,,,
66,0.550000,1858.607544,987.001221,-730.194641,1857.555420,983.421387,-814.511902,1795.831543,978.829468,-840.170288,1747.953491,981.679871,-725.446838,,,
67,0.558000,1858.608765,987.004578,-730.198425,1857.552856,983.414978,-814.530273,1795.831665,978.834412,-840.168823,1747.949585,981.683167,-725.482544,,,
68,0.566000,1858.600586,987.013794,-730.206543,1857.545898,983.416016,-814.540894,1795.822754,978.816284,-840.161621,1747.951294,981.676270,-725.466125,,,
69,0.575000,1858.603271,987.013977,-730.222595,1857.551636,983.412842,-814.535095,1795.829834,978.848755,-840.200500,1747.929077,981.697815,-725.443726,,,
70,0.583000,1858.604492,987.030396,-730.215637,1857.541870,983.445679,-814.541077,1795.818237,978.842041,-840.162231,1747.953247,981.684021,-725.453247,,,
71,0.591000,1858.596924,987.053772,-730.215698,1857.548096,983.445740,-814.543701,1795.820923,978.866272,-840.187195,1747.935425,981.705017,-725.431335,,,
72,0.600000,1858.604980,987.048706,-730.215271,1857.546509,983.459717,-814.518799,1795.822754,978.868835,-840.158142,1747.947144,981.702332,-725.451294,,,
73,0.608000,1858.609985,987.064941,-730.213257,1857.548218,983.450073,-814.521057,1795.822754,978.849121,-840.109863,1747.936646,981.695129,-725.439880,,,
74,0.616000,1858.613770,987.056396,-730.222290,1857.546509,983.457947,-814.523071,1795.830933,978.853149,-840.109985,1747.931641,981.709229,-725.450562,,,
75,0.625000,1858.615356,987.057190,-730.230591,1857.549683,983.450439,-814.519287,1795.827759,978.861023,-840.170349,1747.944336,981.684631,-725.437378,,,
76,0.633000,1858.613159,987.046875,-730.237671,1857.538330,983.452881,-814.526306,1795.824951,978.859070,-840.135620,1747.944458,981.685669,-725.447571,,,
77,0.641000,1858.610474,987.039185,-730.250488,1857.547852,983.434814,-814.546570,1795.833618,978.834717,-840.150513,1747.933350,981.684631,-725.477966,,,
78,0.650000,1858.603149,987.041016,-730.263062,1857.538452,983.429382,-814.552185,1795.823486,978.858215,-840.220581,1747.919434,981.692505,-725.473206,,,
79,0.658000,1858.602417,987.043762,-730.262146,1857.552490,983.418091,-814.549927,1795.823730,978.833069,-840.180725,1747.913452,981.690918,-725.480042,,,
80,0.666000,1858.609375,987.035645,-730.266113,1857.547607,983.435608,-814.540710,1795.821167,978.851135,-840.231567,1747.927856,981.679871,-725.450317,,,
81,0.675000,1858.604370,987.032776,-730.254089,1857.550903,983.439575,-814.519958,1795.826050,978.828125,-840.154236,1747.912231,981.678833,-725.436035,,,
82,0.683000,1858.607422,987.037537,-730.239136,1857.553955,983.446045,-814.549072,1795.819946,978.845154,-840.179688,1747.915527,981.691956,-725.451782,,,
83,0.691000,1858.603760,987.049683,-730.224060,1857.544556,983.458313,-814.547119,1795.830200,978.893921,-840.195679,1747.923828,981.703918,-725.457214,,,
