Format Version,1.23,Take Name,Take 2022-04-30 06.08.04 PM,Take Notes,l515_ouster_mocap_1.bag
,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-04-30 06.08.05.035 PM,Capture Start Frame,474404,Total Frames in Take,6418,Total Exported Frames,6418,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
978,8.150000,-1793.139771,1016.130310,715.609802,-1748.798828,1010.699524,786.479431,-1681.989014,1005.952576,779.926453,-1697.589966,1010.246643,656.697144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,8.158000,-1793.149048,1016.121399,715.617126,-1748.817383,1010.728943,786.514648,-1681.977539,1005.925659,779.893616,-1697.614014,1010.244385,656.704712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,8.166000,-1793.136963,1016.126648,715.614136,-1748.807617,1010.693909,786.502441,-1681.986938,1005.899658,779.936279,-1697.587646,1010.223633,656.693787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,8.175000,-1793.140015,1016.108032,715.643738,-1748.814941,1010.681396,786.503235,-1681.988647,1005.889526,779.898376,-1697.587280,1010.218384,656.711548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,8.183000,-1793.145386,1016.125916,715.618164,-1748.808105,1010.658264,786.515381,-1681.978882,1005.861755,779.931213,-1697.590820,1010.213013,656.706238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,8.191000,-1793.162231,1016.106262,715.611938,-1748.827759,1010.652649,786.524719,-1681.984131,1005.878357,779.921570,-1697.608032,1010.211914,656.734924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,8.199000,-1793.133301,1016.099792,715.618042,-1748.826782,1010.676758,786.541504,-1682.000854,1005.876526,779.961731,-1697.609619,1010.199097,656.743286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,8.208000,-1793.163818,1016.111389,715.625305,-1748.858887,1010.678406,786.505493,-1682.005249,1005.901245,779.987000,-1697.617065,1010.227173,656.703430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,8.216000,-1793.159424,1016.103516,715.628113,-1748.852661,1010.678406,786.519531,-1681.984497,1005.951416,779.945862,-1697.618164,1010.241272,656.709961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,8.224000,-1793.197021,1016.126526,715.637634,-1748.858643,1010.706787,786.516174,-1681.985352,1005.972412,779.909851,-1697.641357,1010.254639,656.720825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,8.233000,-1793.198242,1016.167908,715.633362,-1748.841431,1010.706543,786.520142,-1682.009155,1005.981812,779.877380,-1697.652222,1010.263672,656.677124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,8.241000,-1793.191772,1016.129395,715.620544,-1748.854370,1010.743469,786.533142,-1682.033813,1005.987427,779.903442,-1697.641846,1010.260803,656.698669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,8.250000,-1793.171753,1016.104126,715.605286,-1748.864380,1010.720703,786.523132,-1682.062500,1005.978210,779.914185,-1697.638794,1010.252014,656.728333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,8.258000,-1793.181519,1016.102051,715.594055,-1748.886597,1010.697632,786.528076,-1682.034302,1005.936890,779.935852,-1697.644897,1010.244263,656.726746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,8.266000,-1793.195068,1016.096375,715.623901,-1748.879028,1010.678040,786.552185,-1682.042236,1005.909912,779.971252,-1697.663574,1010.234131,656.743469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,8.275000,-1793.217773,1016.130798,715.648682,-1748.864014,1010.636780,786.540649,-1682.032227,1005.876038,779.989380,-1697.660034,1010.227112,656.738220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,8.283000,-1793.226929,1016.129028,715.663147,-1748.796143,1010.624634,786.567810,-1682.015869,1005.860107,779.987305,-1697.666748,1010.220764,656.744202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,8.291000,-1793.213623,1016.126282,715.659729,-1748.790527,1010.595459,786.577820,-1682.004761,1005.859253,779.994507,-1697.678467,1010.208618,656.750549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,8.300000,-1793.219360,1016.104919,715.637268,-1748.801392,1010.607727,786.566833,-1682.007690,1005.874512,780.005066,-1697.690918,1010.237122,656.738770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,8.308000,-1793.234741,1016.102173,715.633423,-1748.848145,1010.679626,786.586426,-1682.029541,1005.885132,779.995911,-1697.682739,1010.225891,656.770447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,8.316000,-1793.239380,1016.113037,715.633240,-1748.868408,1010.703186,786.600952,-1682.067627,1005.900879,779.979309,-1697.701294,1010.244019,656.750977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,8.324000,-1793.243896,1016.115051,715.649231,-1748.896973,1010.732422,786.577637,-1682.107422,1005.926758,779.959961,-1697.718994,1010.248291,656.750671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,8.333000,-1793.275146,1016.109680,715.674927,-1748.915161,1010.736572,786.584717,-1682.140869,1005.948792,779.925232,-1697.715820,1010.259644,656.774658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,8.341000,-1793.283936,1016.119507,715.661194,-1748.928101,1010.758728,786.578674,-1682.150879,1005.942444,779.945129,-1697.733398,1010.270813,656.753296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,8.349000,-1793.253296,1016.139893,715.622131,-1748.925903,1010.760071,786.560059,-1682.146362,1005.936523,779.945984,-1697.734619,1010.268311,656.754578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,8.358000,-1793.255615,1016.127014,715.630432,-1748.926025,1010.745422,786.564392,-1682.136108,1005.917297,779.950073,-1697.712036,1010.252258,656.769470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,8.366000,-1793.234009,1016.102539,715.639526,-1748.885620,1010.737549,786.594360,-1682.100586,1005.915283,779.958984,-1697.709961,1010.236267,656.773499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,8.375000,-1793.230347,1016.116150,715.640503,-1748.870728,1010.685913,786.586365,-1682.077271,1005.903748,779.968689,-1697.674805,1010.240662,656.766052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,8.383000,-1793.195190,1016.115540,715.649109,-1748.884277,1010.677551,786.590027,-1682.082275,1005.890869,779.966980,-1697.662598,1010.221008,656.740295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,8.391000,-1793.194458,1016.112549,715.639709,-1748.864502,1010.647278,786.558167,-1682.065308,1005.891663,779.966248,-1697.643677,1010.213623,656.743347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,8.400000,-1793.169312,1016.110779,715.629028,-1748.880371,1010.638733,786.541992,-1682.045898,1005.901245,779.927002,-1697.627686,1010.205017,656.711243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,8.408000,-1793.191406,1016.110779,715.613831,-1748.922729,1010.640015,786.519287,-1682.041260,1005.908020,779.910461,-1697.634033,1010.227905,656.695740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,8.416000,-1793.154541,1016.147156,715.572876,-1748.918213,1010.627502,786.460510,-1682.031128,1005.908264,779.919189,-1697.631958,1010.252502,656.680725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,8.425000,-1793.169678,1016.184082,715.553894,-1748.917358,1010.645874,786.387390,-1682.042358,1005.940186,779.893372,-1697.624023,1010.261047,656.649597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,8.433000,-1793.145264,1016.154053,715.538757,-1748.904907,1010.670776,786.364746,-1682.024292,1005.959167,779.836365,-1697.579102,1010.273804,656.599121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,8.441000,-1793.127197,1016.165466,715.496887,-1748.877197,1010.683777,786.339539,-1681.990479,1005.972168,779.805664,-1697.578613,1010.270386,656.594666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,8.449000,-1793.092407,1016.179077,715.468323,-1748.845459,1010.719299,786.345520,-1681.960693,1005.976318,779.791260,-1697.522461,1010.281311,656.526978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,8.458000,-1793.029175,1016.208435,715.448242,-1748.779175,1010.697388,786.290222,-1681.908203,1005.970703,779.745239,-1697.453369,1010.275146,656.484741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,8.466000,-1792.993530,1016.213562,715.463867,-1748.730957,1010.697632,786.272156,-1681.857056,1005.934937,779.719177,-1697.435791,1010.265442,656.465515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,8.474000,-1792.947632,1016.214600,715.454224,-1748.654663,1010.679382,786.263245,-1681.809448,1005.922913,779.690002,-1697.352295,1010.248901,656.460632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,8.483000,-1792.861084,1016.176697,715.421082,-1748.583618,1010.661133,786.246033,-1681.738281,1005.894653,779.698914,-1697.263428,1010.240662,656.395874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,8.491000,-1792.793457,1016.177307,715.411743,-1748.515137,1010.660400,786.249084,-1681.708130,1005.880127,779.707764,-1697.191162,1010.218262,656.396301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,8.500000,-1792.729614,1016.162659,715.416260,-1748.423950,1010.647644,786.219971,-1681.622070,1005.879272,779.688660,-1697.155029,1010.216492,656.384949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,8.508000,-1792.671143,1016.169800,715.395081,-1748.336304,1010.676147,786.217468,-1681.542969,1005.908508,779.678467,-1697.059448,1010.227295,656.356873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,8.516000,-1792.609863,1016.166931,715.424561,-1748.256470,1010.693054,786.210754,-1681.466919,1005.939148,779.660156,-1696.978149,1010.214905,656.342407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,8.525000,-1792.566406,1016.185852,715.424866,-1748.161865,1010.706177,786.209595,-1681.369141,1005.934814,779.667969,-1696.902710,1010.211243,656.384705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,8.533000,-1792.500854,1016.185181,715.419250,-1748.093018,1010.706177,786.199097,-1681.304810,1005.954163,779.650452,-1696.817017,1010.225281,656.351807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,8.541000,-1792.433716,1016.175537,715.415039,-1748.013062,1010.736938,786.213135,-1681.242065,1005.961182,779.669312,-1696.753540,1010.226868,656.363037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,8.550000,-1792.353760,1016.169556,715.431580,-1747.922607,1010.730042,786.258667,-1681.139526,1005.953796,779.671997,-1696.672119,1010.214478,656.350464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,8.558000,-1792.297119,1016.175842,715.441650,-1747.864990,1010.746460,786.256409,-1681.088135,1005.949036,779.702759,-1696.591675,1010.216248,656.350403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,8.566000,-1791.911133,1016.059021,714.861938,-1747.739868,1010.725830,786.273376,-1680.997192,1005.913269,779.728027,-1696.509521,1010.195374,656.371887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,8.574000,-1791.859375,1015.821960,714.904785,-1747.681641,1010.748535,786.293457,-1680.938599,1005.922668,779.739075,-1696.429443,1010.192261,656.396729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,8.583000,-1791.875732,1015.865662,715.130554,-1747.577759,1010.749329,786.346741,-1680.876099,1005.909424,779.810120,-1696.299194,1010.193115,656.437134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,8.591000,-1791.907837,1016.078003,715.456970,-1747.469727,1010.766479,786.393494,-1680.807495,1005.902527,779.826416,-1696.183105,1010.203247,656.458252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,8.599000,-1791.778564,1016.249634,715.650208,-1747.320435,1010.784973,786.433838,-1680.675537,1005.901367,779.882263,-1696.072632,1010.196777,656.528442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,8.608000,-1791.601440,1016.300659,715.734863,-1747.168335,1010.774353,786.471069,-1680.514282,1005.892517,779.922119,-1695.886230,1010.213257,656.563049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,8.616000,-1791.449219,1016.275757,715.809631,-1746.976074,1010.761353,786.528564,-1680.264038,1005.905640,779.999939,-1695.744629,1010.211914,656.624695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,8.625000,-1791.260498,1016.284607,715.875549,-1746.793213,1010.745972,786.620605,-1680.003662,1005.952576,780.018127,-1695.591553,1010.190125,656.742798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,8.633000,-1791.111450,1016.261108,715.938599,-1746.613403,1010.740051,786.690552,-1679.793457,1005.944824,780.093506,-1695.425781,1010.168335,656.763794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,8.641000,-1790.977905,1016.236572,715.983459,-1746.371704,1010.706665,786.764771,-1679.598999,1005.936768,780.107849,-1695.283569,1010.143616,656.836121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,8.650000,-1790.798584,1016.251587,716.049011,-1746.121094,1010.705566,786.839600,-1679.368652,1005.907288,780.140869,-1695.095337,1010.139099,656.864136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,8.658000,-1790.598267,1016.255005,716.051453,-1745.893311,1010.656372,786.825745,-1679.174316,1005.888245,780.164795,-1694.925781,1010.133728,656.866028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,8.666000,-1790.444336,1016.251709,716.082764,-1745.671021,1010.642639,786.888794,-1678.984375,1005.871277,780.207336,-1694.747070,1010.142822,656.907837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,8.675000,-1790.214722,1016.251221,716.119141,-1745.387085,1010.657654,786.884338,-1678.787109,1005.870361,780.240906,-1694.536133,1010.155334,656.925476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,8.683000,-1789.964600,1016.263733,716.157288,-1745.154419,1010.671753,786.872375,-1678.572632,1005.880737,780.264221,-1694.297485,1010.172485,656.937866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,8.691000,-1789.638916,1016.291504,716.178101,-1744.902832,1010.659912,786.878052,-1678.331665,1005.868225,780.278564,-1694.048584,1010.166626,656.926025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,8.699000,-1789.314087,1016.286011,716.196594,-1744.606934,1010.627380,786.878662,-1678.068237,1005.853638,780.277588,-1693.780518,1010.166077,656.943176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,8.708000,-1788.865356,1016.524414,716.428223,-1744.260864,1010.590454,786.902100,-1677.648682,1005.826599,780.270874,-1693.417358,1010.170471,656.963501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,8.716000,-1788.270142,1016.369324,715.767578,-1743.666992,1010.350586,786.515137,-1677.291260,1005.849976,780.262207,-1693.079956,1010.161377,656.958740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,8.724000,-1787.926025,1016.348694,715.645630,-1743.282471,1010.322083,786.360535,-1676.955322,1005.856384,780.241577,-1692.705200,1010.158447,656.944702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,8.733000,-1787.611328,1016.099670,715.459045,-1742.944824,1010.335571,786.353699,-1676.569946,1005.860352,780.191101,-1692.319824,1010.156128,656.904114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,8.741000,-1787.191895,1015.952087,715.325195,-1742.576660,1010.313965,786.346924,-1676.245850,1005.895020,780.182190,-1691.924561,1010.142944,656.830444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,8.750000,-1786.710693,1015.940796,715.201294,-1742.215454,1010.365845,786.272339,-1675.802856,1005.906128,780.090271,-1691.450195,1010.155579,656.760132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,8.758000,-1786.244507,1015.974731,715.231750,-1741.810547,1010.368835,786.218750,-1675.436646,1005.887146,780.067261,-1691.034058,1010.152100,656.744385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,8.766000,-1785.748901,1016.023987,715.233643,-1741.411987,1010.375977,786.221375,-1674.973755,1005.752319,779.918640,-1690.572021,1010.149963,656.732849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,8.775000,-1785.261475,1016.021851,715.182190,-1741.252930,1010.399841,786.634094,-1674.272827,1005.688538,779.750427,-1690.047607,1010.105713,656.754700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,8.783000,-1784.802734,1015.986328,715.151306,-1740.746216,1010.336853,786.605957,-1673.754517,1005.684631,779.733765,-1689.544189,1010.086914,656.767517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,8.791000,-1784.222778,1015.889160,714.953003,-1740.230591,1010.314453,786.588196,-1673.267334,1005.645142,779.687561,-1689.054199,1010.050415,656.727905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,8.800000,-1783.494751,1015.796570,714.803162,-1739.685059,1010.308167,786.565369,-1672.736206,1005.608582,779.613708,-1688.433716,1010.023743,656.674561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,8.808000,-1782.945435,1015.748474,714.717773,-1739.156372,1010.302307,786.576904,-1672.214233,1005.646729,779.606750,-1687.865845,1010.008362,656.611511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,8.816000,-1782.471924,1015.794495,714.758789,-1738.547729,1010.365845,786.586548,-1671.516235,1005.682678,779.595886,-1687.309326,1010.019775,656.537048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,8.824000,-1781.967896,1015.896301,714.705688,-1737.974976,1010.426636,786.595581,-1670.914307,1005.734680,779.583740,-1686.700806,1010.048767,656.416809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,8.833000,-1781.314453,1015.960083,714.666809,-1737.212891,1010.437988,786.576843,-1670.200928,1005.746033,779.512329,-1686.012085,1010.049561,656.320984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,8.841000,-1780.577148,1016.008972,714.639954,-1736.038452,1010.290283,785.910339,-1669.571655,1005.729065,779.455078,-1685.382324,1010.067810,656.257263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,8.849000,-1779.952881,1016.004089,714.670166,-1735.246460,1010.270264,785.830322,-1668.910156,1005.739563,779.465820,-1684.520996,1010.138184,656.068054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,8.858000,-1779.090210,1016.262512,714.903198,-1734.343384,1010.244873,785.786011,-1668.031982,1005.746155,779.518433,-1683.651489,1010.090332,656.054749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,8.866000,-1778.201538,1016.264648,714.920166,-1733.667725,1010.232666,785.784668,-1667.134888,1005.717163,779.250000,-1682.942017,1010.043396,656.017273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,8.875000,-1777.301147,1015.910767,714.814575,-1732.774902,1010.203857,785.769104,-1666.152344,1005.692139,779.139160,-1682.032715,1009.991516,655.966919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,8.883000,-1776.440918,1015.799377,714.783813,-1731.912231,1010.142090,785.742249,-1665.268555,1005.668396,779.193420,-1681.118042,1009.917480,656.017090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,8.891000,-1775.543213,1015.820251,714.825439,-1731.188110,1010.241028,785.759033,-1664.393677,1005.688293,779.133179,-1680.105713,1009.960205,655.974243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,8.900000,-1774.580688,1015.871887,714.871399,-1730.177734,1010.291199,785.824280,-1663.396362,1005.684265,779.039612,-1679.177612,1009.981018,655.927368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,8.908000,-1773.786255,1015.922302,714.909485,-1729.157471,1010.365967,785.829224,-1662.274170,1005.677002,779.083130,-1678.271240,1009.986755,655.938721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,8.916000,-1772.776489,1015.939087,714.976257,-1728.052856,1010.328552,785.940063,-1661.261963,1005.687256,779.079224,-1677.313354,1009.982849,655.809998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,8.925000,-1771.424927,1015.822388,714.513672,-1726.837036,1010.344055,786.076965,-1660.124634,1005.723145,779.063843,-1676.121094,1009.962097,655.811157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,8.933000,-1770.125854,1016.036499,714.731018,-1725.802002,1010.343445,786.085754,-1659.024414,1005.665649,779.143372,-1675.031250,1009.900696,655.880127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,8.941000,-1769.022095,1016.033203,714.730286,-1724.704590,1010.313721,786.075012,-1657.994019,1005.606079,779.135559,-1673.999756,1009.964478,655.915405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,8.949000,-1767.859497,1015.761353,714.651367,-1723.610352,1010.301086,786.057190,-1656.736206,1005.615479,779.009094,-1672.811646,1009.971497,655.932861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,8.958000,-1766.559326,1015.707031,714.576355,-1722.442017,1010.279175,786.083435,-1655.440796,1005.666382,778.899292,-1671.465698,1009.924316,655.912659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,8.966000,-1765.462524,1015.751343,714.522278,-1721.389526,1010.347229,786.142883,-1654.112549,1005.594849,778.881348,-1670.312012,1009.919495,655.902161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,8.974000,-1764.277588,1015.773315,714.515381,-1719.731079,1010.161621,785.764160,-1652.915771,1005.566101,778.844055,-1669.110107,1009.880920,655.778381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,8.983000,-1762.886963,1015.728455,714.547668,-1718.106689,1010.269897,785.787231,-1651.578491,1005.607117,778.881775,-1667.691772,1009.888916,655.737976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,8.991000,-1761.641602,1015.725830,714.613892,-1716.842163,1010.264404,785.801880,-1650.302490,1005.624512,778.853760,-1666.393921,1009.891724,655.759766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,9.000000,-1760.120850,1015.739441,714.667664,-1715.423462,1010.219238,785.812744,-1648.746582,1005.651978,778.935852,-1664.902222,1009.842285,655.772522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
